url,property_type,total_price,price_per_m2,area,location,date
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126061045.htm,"3 PN • Nhà ngõ, hẻm","9,9 tỷ",248 tr/m²,40 m²,Quận Đống Đa • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/126060956.htm,"3 PN • Nhà ngõ, hẻm","12,6 tỷ",252 tr/m²,50 m²,Quận Hai Bà Trưng • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/126060723.htm,"4 PN • Nhà ngõ, hẻm","6,3 tỷ",210 tr/m²,30 m²,Quận Long Biên • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-chuong-my-ha-noi/126060708.htm,Đất nền dự án • Ngang 5 m,"2,5 tỷ",21 tr/m²,120 m²,Huyện Chương Mỹ • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126060580.htm,3 PN • Nhà biệt thự,36 tỷ,400 tr/m²,90 m²,Quận Đống Đa • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/124596597.htm,"4 PN • Nhà ngõ, hẻm","7,7 tỷ",160 tr/m²,48 m²,Quận Đống Đa • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126060399.htm,"3 PN • Nhà ngõ, hẻm",12 tỷ,300 tr/m²,40 m²,Quận Đống Đa • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/125654682.htm,"3 PN • Nhà mặt phố, mặt tiền","9,9 tỷ",165 tr/m²,60 m²,Quận Long Biên • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/126060291.htm,"3 PN • Nhà ngõ, hẻm","8,1 tỷ",231 tr/m²,35 m²,Quận Bắc Từ Liêm • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/125451286.htm,Đất thổ cư • Ngang 4.1 m,5 tỷ,98 tr/m²,51 m²,Quận Hà Đông • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/126060143.htm#px=SR-special_display_ad-[PO-1][PL-default],"3 PN • Nhà ngõ, hẻm","6,95 tỷ",232 tr/m²,30 m²,Quận Ba Đình • 2 tuần trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/126060140.htm,Đất thổ cư • Ngang 4.9 m,"4,6 tỷ",79 tr/m²,58 m²,Huyện Đông Anh • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/125360343.htm,"4 PN • Nhà ngõ, hẻm","7,8 tỷ",186 tr/m²,42 m²,Quận Ba Đình • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/126060140.htm,Đất thổ cư • Ngang 4.9 m,"4,6 tỷ",79 tr/m²,58 m²,Huyện Đông Anh • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/125360343.htm,"4 PN • Nhà ngõ, hẻm","7,8 tỷ",186 tr/m²,42 m²,Quận Ba Đình • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/125359797.htm,"3 PN • Nhà ngõ, hẻm","5,8 tỷ",166 tr/m²,35 m²,Quận Cầu Giấy • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/125359519.htm,"4 PN • Nhà ngõ, hẻm","7,2 tỷ",167 tr/m²,43 m²,Quận Ba Đình • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/124828899.htm,"4 PN • Nhà ngõ, hẻm","5,68 tỷ",258 tr/m²,22 m²,Quận Hai Bà Trưng • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/126059558.htm,Đất thổ cư • Ngang 5 m,"8,6 tỷ",72 tr/m²,120 m²,Huyện Đông Anh • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/126059538.htm#px=SR-special_display_ad-[PO-1][PL-default],4 PN • Nhà biệt thự,46 tỷ,341 tr/m²,135 m²,Quận Hoàng Mai • 2 tuần trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/122769368.htm,"5 PN • Nhà ngõ, hẻm","9,3 tỷ",194 tr/m²,48 m²,Quận Hoàng Mai • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/126059522.htm,"10 PN • Căn hộ dịch vụ, mini","12,7 tỷ",289 tr/m²,44 m²,Quận Thanh Xuân • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/125444051.htm,"5 PN • Nhà ngõ, hẻm","8,45 tỷ",192 tr/m²,44 m²,Quận Hai Bà Trưng • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/125626292.htm,"4 PN • Nhà ngõ, hẻm","7,4 tỷ",164 tr/m²,45 m²,Quận Hoàng Mai • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-thanh-tri-ha-noi/125078031.htm,"2 PN • Nhà mặt phố, mặt tiền","1,98 tỷ",44 tr/m²,45 m²,Huyện Thanh Trì • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/125125606.htm,"7 PN • Nhà ngõ, hẻm","6,7 tỷ",168 tr/m²,40 m²,Quận Hoàng Mai • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/125209443.htm,"3 PN • Nhà ngõ, hẻm","5,85 tỷ",234 tr/m²,25 m²,Quận Hai Bà Trưng • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/124789907.htm,Đất thổ cư • Ngang 4.2 m,9 tỷ,167 tr/m²,54 m²,Quận Long Biên • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/125427729.htm,"4 PN • Nhà ngõ, hẻm","19,9 tỷ",265 tr/m²,75 m²,Quận Long Biên • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/125670273.htm,"3 PN • Tập thể, cư xá",3 tỷ,40 tr/m²,75 m²,Quận Hai Bà Trưng • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/126059030.htm,"4 PN • Nhà ngõ, hẻm","10,5 tỷ",284 tr/m²,37 m²,Quận Bắc Từ Liêm • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126059009.htm,"4 PN • Nhà ngõ, hẻm",8 tỷ,174 tr/m²,46 m²,Quận Thanh Xuân • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/126058897.htm,"6 PN • Nhà ngõ, hẻm","7,8 tỷ",186 tr/m²,42 m²,Quận Hoàng Mai • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-thanh-tri-ha-noi/126058880.htm,"6 PN • Nhà ngõ, hẻm","8,15 tỷ",138 tr/m²,59 m²,Huyện Thanh Trì • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/126058794.htm,"3 PN • Nhà ngõ, hẻm","11,95 tỷ",249 tr/m²,48 m²,Quận Hai Bà Trưng • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126058080.htm,"5 PN • Nhà ngõ, hẻm","9,9 tỷ",230 tr/m²,43 m²,Quận Thanh Xuân • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126058035.htm,"3 PN • Nhà ngõ, hẻm","7,26 tỷ",220 tr/m²,33 m²,Quận Thanh Xuân • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/126057988.htm,"1 PN • Nhà mặt phố, mặt tiền","5,8 tỷ",103 tr/m²,56 m²,Quận Long Biên • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/126057901.htm,"6 PN • Nhà mặt phố, mặt tiền","10,9 tỷ",242 tr/m²,45 m²,Quận Bắc Từ Liêm • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/125386578.htm,"3 PN • Nhà ngõ, hẻm",7 tỷ,156 tr/m²,45 m²,Quận Đống Đa • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/123813487.htm,"4 PN • Nhà ngõ, hẻm","7,15 tỷ",159 tr/m²,45 m²,Quận Đống Đa • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/123728044.htm,"3 PN • Nhà ngõ, hẻm","6,9 tỷ",153 tr/m²,45 m²,Quận Đống Đa • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/126057689.htm#px=SR-special_display_ad-[PO-1][PL-default],"4 PN • Nhà ngõ, hẻm","6,8 tỷ",227 tr/m²,30 m²,Quận Bắc Từ Liêm • 2 tuần trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/126057664.htm,2 PN • Chung cư,"2,88 tỷ",48 tr/m²,60 m²,Huyện Gia Lâm • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/126057645.htm,3 PN • Chung cư,"3,95 tỷ",49 tr/m²,80 m²,Huyện Gia Lâm • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/125181910.htm,"4 PN • Nhà ngõ, hẻm","6,1 tỷ",203 tr/m²,30 m²,Quận Hai Bà Trưng • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126057498.htm,"3 PN • Nhà ngõ, hẻm",8 tỷ,229 tr/m²,35 m²,Quận Thanh Xuân • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126057229.htm,"4 PN • Nhà mặt phố, mặt tiền","18,3 tỷ",407 tr/m²,45 m²,Quận Hà Đông • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/126057059.htm#px=SR-special_display_ad-[PO-1][PL-default],"4 PN • Nhà ngõ, hẻm","12,9 tỷ",274 tr/m²,47 m²,Quận Cầu Giấy • 2 tuần trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126057002.htm,"3 PN • Nhà ngõ, hẻm","6,8 tỷ",227 tr/m²,30 m²,Quận Thanh Xuân • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/125470345.htm,"3 PN • Nhà ngõ, hẻm","6,7 tỷ",191 tr/m²,35 m²,Quận Tây Hồ • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126056926.htm,"3 PN • Nhà ngõ, hẻm","6,1 tỷ",197 tr/m²,31 m²,Quận Đống Đa • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126056926.htm,"3 PN • Nhà ngõ, hẻm","6,1 tỷ",197 tr/m²,31 m²,Quận Đống Đa • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ba-dinh-ha-noi/126056903.htm#px=SR-special_display_ad-[PO-1][PL-default],"6 PN • Căn hộ dịch vụ, mini","13,8 tỷ",189 tr/m²,73 m²,Quận Ba Đình • 2 tuần trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/124382683.htm,"4 PN • Nhà mặt phố, mặt tiền","21,5 tỷ",287 tr/m²,75 m²,Quận Đống Đa • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/126056894.htm,1 PN • Chung cư,"2,36 tỷ",50 tr/m²,47 m²,Huyện Gia Lâm • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/124980963.htm,"4 PN • Nhà mặt phố, mặt tiền","15,8 tỷ",287 tr/m²,55 m²,Quận Đống Đa • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/125347403.htm,"4 PN • Nhà mặt phố, mặt tiền","16,5 tỷ",306 tr/m²,54 m²,Quận Thanh Xuân • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/124866200.htm,"4 PN • Nhà ngõ, hẻm","15,2 tỷ",304 tr/m²,50 m²,Quận Hai Bà Trưng • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-dat-quan-hoang-mai-ha-noi/125354916.htm,Đất thổ cư • Ngang 6 m,"12,68 tỷ",159 tr/m²,80 m²,Quận Hoàng Mai • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/124882258.htm,"5 PN • Nhà mặt phố, mặt tiền",20 tỷ,182 tr/m²,110 m²,Quận Hai Bà Trưng • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/124093988.htm,"2 PN • Nhà ngõ, hẻm","5,38 tỷ",207 tr/m²,26 m²,Quận Đống Đa • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/125195184.htm,"4 PN • Nhà ngõ, hẻm","12,8 tỷ",197 tr/m²,65 m²,Quận Long Biên • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/125573886.htm,"2 PN • Nhà ngõ, hẻm","14,8 tỷ",211 tr/m²,70 m²,Quận Long Biên • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/125193330.htm,"6 PN • Nhà ngõ, hẻm","22,5 tỷ",225 tr/m²,100 m²,Quận Thanh Xuân • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126056829.htm,"6 PN • Nhà ngõ, hẻm",7 tỷ,184 tr/m²,38 m²,Quận Đống Đa • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/125192999.htm,"4 PN • Nhà ngõ, hẻm",15 tỷ,313 tr/m²,48 m²,Quận Thanh Xuân • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/125188069.htm,"4 PN • Nhà ngõ, hẻm",12 tỷ,300 tr/m²,40 m²,Quận Long Biên • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/124787092.htm,"1 PN • Nhà mặt phố, mặt tiền","37,5 tỷ",305 tr/m²,123 m²,Quận Hai Bà Trưng • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/124383215.htm,"5 PN • Nhà mặt phố, mặt tiền",32 tỷ,376 tr/m²,85 m²,Quận Cầu Giấy • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/126034097.htm#px=SR-special_display_ad-[PO-1][PL-default],"5 PN • Nhà ngõ, hẻm","10,5 tỷ",263 tr/m²,40 m²,Quận Ba Đình • 2 tuần trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoan-kiem-ha-noi/126056719.htm,"3 PN • Tập thể, cư xá","5,2 tỷ",74 tr/m²,70 m²,Quận Hoàn Kiếm • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126056560.htm#px=SR-special_display_ad-[PO-1][PL-default],"6 PN • Hướng Đông • Nhà ngõ, hẻm","13,9 tỷ",409 tr/m²,34 m²,Quận Đống Đa • 2 tuần trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/125588538.htm,"2 PN • Nhà mặt phố, mặt tiền",6 tỷ,200 tr/m²,30 m²,Quận Bắc Từ Liêm • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/125575618.htm,"5 PN • Nhà ngõ, hẻm","9,2 tỷ",230 tr/m²,40 m²,Quận Thanh Xuân • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/125375871.htm,"4 PN • Nhà ngõ, hẻm","6,85 tỷ",180 tr/m²,38 m²,Quận Thanh Xuân • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/124831807.htm,"4 PN • Nhà ngõ, hẻm","6,9 tỷ",182 tr/m²,38 m²,Quận Thanh Xuân • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/124210596.htm,"4 PN • Nhà ngõ, hẻm","6,4 tỷ",168 tr/m²,38 m²,Quận Thanh Xuân • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126056400.htm,"3 PN • Nhà ngõ, hẻm","6,8 tỷ",179 tr/m²,38 m²,Quận Thanh Xuân • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/126056162.htm,"2 PN • Tập thể, cư xá","3,25 tỷ",41 tr/m²,80 m²,Quận Thanh Xuân • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/126056101.htm,"3 PN • Tập thể, cư xá","6,35 tỷ",79 tr/m²,80 m²,Quận Đống Đa • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/124311872.htm,"4 PN • Nhà ngõ, hẻm","8,3 tỷ",208 tr/m²,40 m²,Quận Bắc Từ Liêm • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/125365223.htm,"3 PN • Nhà ngõ, hẻm",13 tỷ,271 tr/m²,48 m²,Quận Bắc Từ Liêm • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/125670400.htm,"4 PN • Nhà ngõ, hẻm","19,5 tỷ",435 tr/m²,45 m²,Quận Long Biên • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/126055838.htm,"4 PN • Nhà mặt phố, mặt tiền","26,4 tỷ",362 tr/m²,73 m²,Quận Cầu Giấy • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126055837.htm,"4 PN • Nhà ngõ, hẻm","7,35 tỷ",228 tr/m²,32 m²,Quận Hà Đông • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126055817.htm,"3 PN • Nhà ngõ, hẻm","8,35 tỷ",186 tr/m²,45 m²,Quận Đống Đa • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/125734392.htm,"5 PN • Nhà ngõ, hẻm","9,6 tỷ",185 tr/m²,52 m²,Quận Nam Từ Liêm • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/125734186.htm,"6 PN • Nhà ngõ, hẻm","8,2 tỷ",205 tr/m²,40 m²,Quận Nam Từ Liêm • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/125070412.htm,"nhiều hơn 10 PN • Nhà ngõ, hẻm","17,85 tỷ",210 tr/m²,85 m²,Quận Nam Từ Liêm • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/124770437.htm,"3 PN • Nhà ngõ, hẻm","6,25 tỷ",195 tr/m²,32 m²,Quận Nam Từ Liêm • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/125619714.htm,"nhiều hơn 10 PN • Nhà ngõ, hẻm",12 tỷ,200 tr/m²,60 m²,Quận Nam Từ Liêm • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/122972720.htm,"4 PN • Nhà ngõ, hẻm","22,5 tỷ",155 tr/m²,145 m²,Quận Nam Từ Liêm • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/126055560.htm,"3 PN • Tập thể, cư xá","3,6 tỷ",36 tr/m²,100 m²,Quận Đống Đa • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-dat-quan-nam-tu-liem-ha-noi/124494413.htm,Đất thổ cư,"7,2 tỷ",157 tr/m²,46 m²,Quận Nam Từ Liêm • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/125426829.htm,"6 PN • Nhà ngõ, hẻm","6,9 tỷ",173 tr/m²,40 m²,Quận Nam Từ Liêm • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-dat-quan-nam-tu-liem-ha-noi/125347295.htm,Đất thổ cư,"7,6 tỷ",152 tr/m²,50 m²,Quận Nam Từ Liêm • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/125346815.htm,"3 PN • Nhà ngõ, hẻm","14,8 tỷ",296 tr/m²,50 m²,Quận Nam Từ Liêm • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/124844590.htm,Đất thổ cư,"6,5 tỷ",105 tr/m²,62 m²,Quận Hà Đông • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/124434503.htm,6 PN • Nhà phố liền kề,"10,2 tỷ",243 tr/m²,42 m²,Quận Nam Từ Liêm • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/125107397.htm,6 PN • Nhà phố liền kề,"16,8 tỷ",400 tr/m²,42 m²,Quận Hà Đông • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/124771443.htm,6 PN • Nhà phố liền kề,"30,5 tỷ",305 tr/m²,100 m²,Quận Nam Từ Liêm • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-hoai-duc-ha-noi/126055410.htm#px=SR-special_display_ad-[PO-1][PL-default],"4 PN • Nhà ngõ, hẻm",4 tỷ,95 tr/m²,42 m²,Huyện Hoài Đức • 2 tuần trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-chuong-my-ha-noi/125716757.htm,"4 PN • Hướng Tây Nam • Nhà ngõ, hẻm","3,15 tỷ",62 tr/m²,51 m²,Huyện Chương Mỹ • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-chuong-my-ha-noi/125716444.htm,"3 PN • Hướng Tây Nam • Nhà ngõ, hẻm","3,2 tỷ",100 tr/m²,32 m²,Huyện Chương Mỹ • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/126055287.htm,1 PN • Chung cư,"2,58 tỷ",76 tr/m²,34 m²,Quận Nam Từ Liêm • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/126055250.htm#px=SR-special_display_ad-[PO-1][PL-default],"6 PN • Nhà ngõ, hẻm","13,8 tỷ",189 tr/m²,73 m²,Quận Ba Đình • 2 tuần trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/126055235.htm,"3 PN • Tập thể, cư xá","3,95 tỷ",44 tr/m²,90 m²,Quận Đống Đa • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/126055077.htm,3 PN • Chung cư,"6,66 tỷ",68 tr/m²,98 m²,Quận Nam Từ Liêm • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/125512785.htm,"6 PN • Nhà mặt phố, mặt tiền",25 tỷ,385 tr/m²,65 m²,Quận Hai Bà Trưng • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/126054924.htm#px=SR-special_display_ad-[PO-1][PL-default],"6 PN • Nhà ngõ, hẻm","12,3 tỷ",286 tr/m²,43 m²,Quận Tây Hồ • 2 tuần trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-dat-quan-hoang-mai-ha-noi/123398693.htm,Đất thổ cư • Ngang 8.8 m,"11,9 tỷ",135 tr/m²,88 m²,Quận Hoàng Mai • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/124726565.htm,"3 PN • Nhà ngõ, hẻm","5,58 tỷ",186 tr/m²,30 m²,Quận Thanh Xuân • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/125784530.htm,"4 PN • Nhà ngõ, hẻm","6,68 tỷ",191 tr/m²,35 m²,Quận Thanh Xuân • 2 tuần trước,2025-07-14
